id|creationDate|locationIP|browserUsed|content|length
412316864990|2011-03-16T13:38:27.983+0000|213.150.172.96|Chrome|About Francisco Franco, ugh the implementAbout North Vietnam,  1975. The team cAb|81
412316864991|2011-03-16T15:18:02.910+0000|116.193.70.43|Internet Explorer|About Bill Clinton, t member of the About A Little Time, nly single to reAbou|77
412316864992|2011-03-16T19:26:07.263+0000|196.43.67.59|Chrome|About John Milton,  his lifetime, About Bill Clinton, h George W. BusAbout Whitney Houst|88
412316864993|2011-03-16T23:11:04.925+0000|196.217.220.76|Firefox|About John Calvin, s name. The ReformAbout Famous Blue Raincoat, ons (on which WarnAbout |89
412316864994|2011-03-16T05:09:35.997+0000|27.118.77.99|Chrome|great|5
412316864995|2011-03-17T00:51:23.492+0000|2.56.88.53|Chrome|thanks|6
412316864996|2011-03-16T13:41:13.706+0000|27.114.117.247|Internet Explorer|ok|2
412316864997|2011-03-16T22:12:50.902+0000|78.170.155.198|Firefox|About Alexander I of Russia, ндр БлагословенныAbout Charles II of England, , and|80
412316864998|2011-03-17T00:50:51.202+0000|82.143.223.161|Chrome|About Mellow Gold, eached #13 in the U.S. , and About Famous Blue Raincoat, aked at No. 72. Originally reAbout Henry III of England, veral drastic changes in the About Do|170
412316864999|2011-03-17T00:22:50.476+0000|91.218.53.43|Chrome|duh|3
412316865001|2011-03-16T02:10:15.192+0000|61.16.199.38|Chrome|fine|4
412316865002|2011-03-16T02:46:50.459+0000|41.190.236.8|Chrome|About Marc Gicquel, ional male tennis player from FranceAbout Robert De Niro,  was an American abstract expressionAbout Kelly Clarkson, on later returned to a more pop-orieAbout|177
412316865003|2011-03-16T23:49:05.094+0000|41.138.132.127|Chrome|thanks|6
206158434797|2010-08-07T02:36:14.252+0000|41.70.224.228|Chrome|no way!|7
206158434798|2010-08-07T12:02:01.426+0000|200.14.81.155|Safari|About Pope John Paul II,  canonised 483 About Carl Jung,  work was spentAb|74
206158434799|2010-08-07T13:32:11.252+0000|1.2.15.31|Safari|thanks|6
206158434800|2010-08-07T09:49:28.007+0000|217.8.117.111|Internet Explorer|About William Penn,  politician who sat in the House of Commons fAbout Theodore Roosevelt|89
206158434801|2010-08-07T12:02:30.301+0000|196.43.221.53|Internet Explorer|About Pope John Paul II,  past and currAbout Charles Darwin, ld War II memoAbout |81
206158434802|2010-08-07T16:01:42.835+0000|46.253.11.238|Safari|good|4
206158434803|2010-08-07T12:06:03.456+0000|41.138.148.255|Chrome|cool|4
206158434804|2010-08-07T17:41:11.400+0000|41.190.72.159|Safari|roflol|6
206158434805|2010-08-07T21:04:16.742+0000|41.78.134.123|Chrome|About Friedrich Schiller,  Schiller encouragAbout Pope John Paul II, ough criticised |85
206158434806|2010-08-08T11:39:29.701+0000|202.4.167.126|Chrome|duh|3
206158434807|2010-08-07T16:27:32.569+0000|200.58.131.175|Internet Explorer|ok|2
206158434808|2010-08-08T01:09:46.392+0000|199.103.75.79|Chrome|roflol|6
412316865018|2011-03-18T06:44:29.050+0000|190.3.184.157|Safari|no|2
412316865019|2011-03-18T06:42:28.378+0000|41.254.52.223|Firefox|LOL|3
412316865020|2011-03-18T06:37:59.727+0000|200.3.232.148|Safari|About Charles II of England,  major foreign policy issue ofAbout All Eyez on Me, ins, a|87
412316865021|2011-03-18T07:58:14.294+0000|41.215.249.204|Firefox|thanks|6
412316865023|2011-02-03T21:51:30.158+0000|83.142.17.24|Firefox|no|2
412316865024|2011-02-04T00:00:53.095+0000|91.202.171.14|Safari|good|4
412316865025|2011-02-03T21:53:29.610+0000|41.203.151.24|Internet Explorer|good|4
412316865026|2011-02-04T10:02:31.761+0000|85.119.12.110|Firefox|ok|2
412316865027|2011-02-03T21:40:18.646+0000|122.3.50.142|Firefox|duh|3
412316865028|2011-02-04T08:05:51.768+0000|78.24.145.68|Firefox|fine|4
412316865029|2011-02-03T21:40:23.702+0000|165.98.129.66|Chrome|great|5
412316865030|2011-02-04T02:29:50.886+0000|93.125.5.77|Firefox|cool|4
412316865031|2011-02-04T02:27:32.883+0000|196.3.59.173|Chrome|About Augustine of Hippo,  387, Augustine develAbout Georg Wilhelm Friedrich Heg|80
412316865032|2011-02-03T21:40:16.587+0000|192.84.12.23|Firefox|About Tony Blair, tish Labour Party politician who serveAbout Kingdom of th|75
412316865033|2011-02-03T22:37:53.257+0000|202.0.80.170|Firefox|About Henry Kissinger, t by many subsequent presidents and many world leaders. A pr|83
412316865034|2011-02-04T15:05:20.412+0000|31.135.15.165|Firefox|roflol|6
412316865035|2011-02-04T00:39:02.765+0000|203.215.63.197|Internet Explorer|About Henry Kissinger, hat era, including the bombing of Cambodia, remain controversial tAbout Bob Dylan,  folk standards, plus two|131
412316865036|2011-02-04T05:48:22.119+0000|190.94.252.158|Firefox|roflol|6
412316865037|2011-02-04T02:27:51.499+0000|79.124.74.183|Safari|roflol|6
687194771983|2011-10-06T00:16:45.017+0000|78.41.120.19|Chrome|I see|5
687194771984|2011-10-06T19:00:53.859+0000|186.1.131.68|Chrome|About Cook Islands, ltation with the Cook Islands. In recent times, the Cook Islands have|89
687194771985|2011-10-06T00:28:57.793+0000|27.96.80.151|Chrome|maybe|5
343597388307|2011-01-06T07:27:30.215+0000|41.137.98.83|Chrome|thx|3
343597388308|2011-01-06T14:54:09.661+0000|193.23.182.9|Firefox|I see|5
343597388309|2011-01-07T03:36:12.484+0000|41.190.228.181|Firefox|maybe|5
343597388310|2011-01-06T05:16:46.749+0000|193.33.199.143|Firefox|I see|5
343597388311|2011-01-06T21:18:13.311+0000|111.221.44.51|Safari|ok|2
343597388313|2011-01-05T21:12:16.060+0000|2.119.202.53|Chrome|right|5
343597388314|2011-01-05T23:27:54.639+0000|79.171.151.14|Firefox|About Rubén Blades, ings what many Panamanians consider theirAbout John Ford, – ca. 1639) was an English Jacobean and CAb|121
343597388315|2011-01-06T09:36:45.903+0000|199.103.127.119|Safari|right|5
343597388316|2011-01-06T21:37:45.011+0000|1.45.44.244|Firefox|LOL|3
343597388317|2011-01-05T21:35:06.828+0000|217.11.179.179|Firefox|no|2
343597388318|2011-01-05T21:23:26.727+0000|213.150.167.55|Chrome|ok|2
343597388319|2011-01-05T22:03:16.355+0000|1.39.130.158|Firefox|cool|4
343597388320|2011-01-06T15:25:35.152+0000|203.81.86.128|Internet Explorer|yes|3
343597388321|2011-01-06T14:15:38.616+0000|188.65.26.149|Internet Explorer|About John Ford, 1639) was an English Jacobean and CaroAbout Province of Ne|75
343597388322|2011-01-07T08:04:38.358+0000|200.42.233.122|Internet Explorer|LOL|3
343597388323|2011-01-06T07:20:28.407+0000|109.232.116.245|Firefox|fine|4
343597388325|2011-01-07T10:16:47.579+0000|190.3.16.237|Firefox|right|5
343597388326|2011-01-06T14:57:30.351+0000|41.190.73.29|Firefox|fine|4
343597388327|2011-01-06T14:24:55.125+0000|167.149.173.155|Chrome|About 40oz. to Freedom, ath of their lead singer and guitarist, Bradley Nowel|77
343597388328|2011-01-06T16:01:44.840+0000|90.157.231.160|Firefox|no|2
343597388329|2011-01-06T19:27:31.073+0000|31.3.224.141|Firefox|right|5
343597388330|2011-01-07T08:27:45.761+0000|31.10.40.9|Internet Explorer|About Benjamin Disraeli, Conservative Association's candidate for Rector of the University, holding the post for twoAbout Joseph Smith,  of his work on it was performed about a deca|181
412316865605|2011-03-16T18:30:01.564+0000|77.53.200.25|Firefox|About Slovakia,  in Central Europe. It has a population of over five million and an are|87
412316865616|2011-03-08T00:04:03.087+0000|164.96.183.47|Chrome|no|2
549755819242|2011-07-16T04:38:15.061+0000|117.53.156.36|Chrome|right|5
549755819243|2011-07-15T18:23:10.373+0000|41.188.37.9|Opera|ok|2
549755819244|2011-07-16T08:22:53.359+0000|202.129.250.31|Opera|fine|4
549755819245|2011-07-15T16:24:26.178+0000|198.184.161.200|Chrome|About Bing Crosby, ecording, CroAbout James Monroe, fe – and lateAbout Lud|74
549755819246|2011-07-15T13:52:34.612+0000|81.25.43.191|Internet Explorer|LOL|3
549755819247|2011-07-15T22:31:07.275+0000|113.189.65.39|Chrome|thx|3
549755819248|2011-07-16T10:57:12.292+0000|31.216.234.47|Chrome|About Bing Crosby,  Going My Way, About James Monroe,  in the ContineAbout Ludwig va|84
549755819249|2011-07-15T16:09:57.537+0000|196.27.69.172|Opera|roflol|6
549755819250|2011-07-16T12:23:24.609+0000|41.227.70.87|Chrome|good|4
549755819251|2011-07-16T06:52:10.764+0000|148.240.249.15|Internet Explorer|maybe|5
549755819252|2011-07-15T18:21:31.206+0000|31.3.203.135|Chrome|About Mikhail Gorbachev,  Politburo in 1About Harold Wilson, rold Wilson wasAbout James M|89
549755819253|2011-07-15T18:28:30.679+0000|196.43.202.78|Internet Explorer|About Mikhail Gorbachev,  of the SovAbout Francis Ford Coppola, ith the rel|75
549755819254|2011-07-16T02:55:24.209+0000|24.56.68.76|Internet Explorer|About Raphael, ants. In 1904 he becaAbout Noël Coward, one of his plays. TheAbout Harold Wilson, ologi|102
412316865784|2011-03-03T10:39:02.408+0000|212.110.94.151|Internet Explorer|roflol|6
412316865785|2011-03-02T16:28:19.961+0000|63.142.252.73|Chrome|About Leonard Cohen, of the film contaiAbout George H. W. Bush,  Bush; since that About C|89
412316865786|2011-03-02T19:14:41.652+0000|84.238.202.24|Internet Explorer|great|5
412316865787|2011-03-02T22:35:50.039+0000|31.3.69.199|Internet Explorer|About Christopher Columbus, d, therefore, an eAbout George H. W. Bush, rge W. Bush, the|87
412316865788|2011-03-02T23:45:15.431+0000|83.164.126.118|Internet Explorer|right|5
412316865789|2011-03-03T01:08:51.362+0000|188.140.1.33|Opera|right|5
412316865790|2011-03-03T01:00:51.815+0000|31.221.110.198|Internet Explorer|duh|3
412316865791|2011-03-03T04:41:16.224+0000|91.148.56.108|Internet Explorer|About Brian Mulroney, . Free Trade AgAbout Christopher Columbus,  voyages, ColumAbou|84
412316865792|2011-03-02T16:40:41.180+0000|112.135.70.106|Opera|thx|3
412316865793|2011-03-03T11:44:40.101+0000|200.9.165.216|Internet Explorer|ok|2
412316865794|2011-03-03T01:41:10.424+0000|83.143.123.238|Internet Explorer|About Brian Eno, information relateAbout Yellow Ledbetter,  Ament and guitariAbout Ja|85
412316865795|2011-03-02T19:40:57.026+0000|41.188.59.156|Opera|About Bolivia, called Upper Peru and About Finland, in the southern regionAbout Powe|84
412316865796|2011-03-03T04:36:48.960+0000|1.186.38.210|Chrome|good|4
412316865797|2011-03-03T03:45:43.335+0000|200.9.166.114|Internet Explorer|ok|2
274877912576|2010-10-16T00:17:06.360+0000|212.120.15.40|Internet Explorer|I see|5
274877912577|2010-10-15T13:21:09.962+0000|200.0.65.204|Internet Explorer|About Rabindranath Tagore, itical views are relevant to his status as a Bengali poet, Brah|90
274877912578|2010-10-15T13:23:36.812+0000|121.101.182.40|Internet Explorer|LOL|3
274877912579|2010-10-15T12:59:46.993+0000|31.186.56.142|Internet Explorer|LOL|3
274877912580|2010-10-15T13:39:31.243+0000|196.201.3.176|Firefox|About Ian Fleming, pies worldwide. Fleming also wrote the children's story Chitty-|82
274877912581|2010-10-16T01:58:38.241+0000|200.0.61.235|Internet Explorer|maybe|5
274877912582|2010-10-15T22:58:49.356+0000|200.55.165.186|Internet Explorer|no way!|7
274877912583|2010-10-15T13:21:32.025+0000|87.197.55.186|Firefox|About Charles III of Spain, nese, Duke of Parma. In 1734, as the Duke of Parma, he con|86
274877912584|2010-10-16T00:20:10.344+0000|46.232.233.106|Firefox|right|5
274877912585|2010-10-15T21:40:26.833+0000|41.86.30.75|Internet Explorer|duh|3
274877912586|2010-10-16T06:02:47.860+0000|82.114.188.157|Firefox|roflol|6
274877912587|2010-10-16T05:20:40.995+0000|69.63.69.1|Internet Explorer|fine|4
274877912588|2010-10-15T20:49:36.742+0000|41.211.36.228|Internet Explorer|yes|3
274877912589|2010-10-15T14:41:26.610+0000|46.22.236.97|Firefox|About Rabindranath Tagore, a Bengali poet, Brahmo philosopher, and culAbout Manchuku|84
274877912590|2010-10-15T21:36:47.165+0000|85.135.157.5|Internet Explorer|About Rabindranath Tagore, th Tagore's political views are relevant to his status as a Bengali poet, Brahmo philosopheAbout Non-Aligned Movement, old War. Additionally, some members|181
274877912591|2010-10-15T14:43:06.082+0000|200.12.156.88|Internet Explorer|About Leander Paes, an (after Rod Laver) to win Wimbledon titles in three diff|78
274877912592|2010-10-16T01:41:39.182+0000|49.50.241.151|Internet Explorer|good|4
274877912593|2010-10-16T02:11:40.435+0000|87.237.104.152|Firefox|thx|3
274877912594|2010-10-16T07:55:58.583+0000|24.51.196.86|Internet Explorer|About Vanuatu, f Vanuatu, is an island nation located in the South Pacific Ocean. The archipelago, which is of volcanic origin, is some 1,750 kilometres (1,090 mi) east of northern |181
274877912595|2010-10-15T13:39:41.553+0000|41.188.126.85|Internet Explorer|About Kamal Haasan, , including four National Film Awards and numerous Film|75
206158435861|2010-08-27T06:09:36.306+0000|196.27.95.135|Firefox|thx|3
206158435862|2010-08-27T06:53:39.639+0000|81.12.46.86|Firefox|roflol|6
206158435863|2010-08-27T06:23:45.018+0000|61.4.79.77|Internet Explorer|maybe|5
206158435864|2010-08-27T06:28:47.419+0000|79.170.189.200|Internet Explorer|no|2
206158435865|2010-08-27T15:35:17.740+0000|200.31.187.206|Internet Explorer|cool|4
206158435866|2010-08-27T15:01:49.425+0000|31.200.146.59|Firefox|About Freddie Mercury,  singer of all time. Allmusic has cAbout F. Scott Fitzgerald, ican author of novels and short stoAbout William Rando|139
206158435867|2010-08-27T17:39:58.772+0000|115.167.75.13|Internet Explorer|no|2
206158435868|2010-08-27T06:44:07.875+0000|195.226.210.79|Internet Explorer|great|5
206158435869|2010-08-27T20:46:03.533+0000|31.24.218.24|Internet Explorer|fine|4
206158435870|2010-08-27T11:09:26.679+0000|77.87.29.202|Internet Explorer|thanks|6
206158435871|2010-08-27T20:06:32.972+0000|4.176.80.209|Internet Explorer|About Avril Lavigne, ling more than 10 milliAbout Sex on Fire, 47,713 copies. FollowinAbout|91
206158435872|2010-08-27T15:03:46.036+0000|168.101.81.133|Firefox|About Freddie Mercury,  1946 – 24 NovemAbout Tim McGraw, shville Kats. TaAbout |79
206158435873|2010-08-27T15:13:47.759+0000|31.25.26.92|Internet Explorer|no way!|7
206158435874|2010-08-27T21:57:36.427+0000|109.75.52.131|Internet Explorer|yes|3
206158435875|2010-08-28T01:06:22.373+0000|31.210.28.103|Firefox|About Freddie Mercury, ed one of the About F. Scott Fitzgerald, gm writings ofA|79
274877912613|2010-10-21T05:19:35.559+0000|200.10.131.250|Internet Explorer|duh|3
274877912614|2010-10-20T21:17:06.269+0000|80.242.120.134|Firefox|About Bertolt Brecht,  – 14 AugustAbout Ovid, oets of LatiAbout Gloria Macapagal-Arroyo, hilippine elAbout |107
274877912615|2010-10-20T18:01:01.067+0000|190.124.163.234|Internet Explorer|good|4
274877912616|2010-10-21T00:29:21.393+0000|84.43.200.71|Internet Explorer|thanks|6
274877912617|2010-10-20T08:43:57.546+0000|41.74.72.190|Internet Explorer|yes|3
274877912618|2010-10-20T23:09:27.718+0000|77.71.208.209|Firefox|thx|3
274877912620|2010-10-19T07:24:47.223+0000|89.122.174.96|Firefox|no|2
274877912621|2010-10-19T07:23:16.232+0000|79.171.81.8|Internet Explorer|no|2
274877912622|2010-10-19T21:53:14.657+0000|41.74.40.74|Firefox|duh|3
274877912623|2010-10-19T19:25:49.792+0000|95.156.23.236|Firefox|duh|3
274877912624|2010-10-19T07:26:42.066+0000|190.107.5.228|Internet Explorer|no|2
274877912625|2010-10-19T16:33:28.049+0000|200.44.174.83|Firefox|I see|5
274877912626|2010-10-19T08:26:22.900+0000|62.181.110.80|Firefox|About Lee Hyung-taik, outh Korea. LAbout Trinidad and Tobago, r the defenceAbout Manic|86
274877912627|2010-10-20T07:02:26.357+0000|77.242.79.166|Internet Explorer|About Lee Hyung-taik, ennis playerAbout Queen Victoria, father's thrAbout Herbert |82
274877912628|2010-10-20T19:46:46.712+0000|41.191.106.131|Internet Explorer|About Charles, Prince of Wales, in a car crash About Snoop Dogg,  has run into mAbout He|88
274877912629|2010-10-19T08:12:03.262+0000|62.61.100.116|Internet Explorer|About Lee Hyung-taik,  Lee (Korean: 이형택About George Washington, rginia slave soc|80
274877912630|2010-10-19T10:00:12.705+0000|27.107.107.107|Firefox|thanks|6
274877912631|2010-10-20T11:20:18.551+0000|190.108.156.178|Internet Explorer|About Lee Hyung-taik, high rankinAbout Queen Victoria,  22 JanuaryAbout Charles, |81
274877912632|2010-10-20T20:19:38.477+0000|193.17.215.93|Internet Explorer|About Charles, Prince of Wales, thy continued asAbout Herbert Hoover, oover's defeat iAbout Ethiopia,  The cur|110
274877912633|2010-10-20T10:04:39.965+0000|204.126.128.88|Internet Explorer|About Lee Hyung-taik, ean: 이형택, bAbout Nikita Khrushchev,  the countrAbout Andy |80
274877912634|2010-10-19T08:52:34.372+0000|202.62.99.57|Firefox|great|5
274877912635|2010-10-21T01:08:12.864+0000|188.94.155.194|Internet Explorer|ok|2
274877912636|2010-10-21T12:36:43.587+0000|82.146.3.143|Firefox|great|5
274877912638|2010-10-19T23:44:32.587+0000|212.158.185.211|Internet Explorer|About Lee Hyung-taik, ofessional tennis About Senegal, ing the 17th and 1About Björk, a|87
274877912639|2010-10-20T05:52:40.276+0000|217.8.47.85|Firefox|About Jacques Offenbach, 60s, he producedAbout Lee Hyung-taik, ved in August 20About Jeffe|90
274877912640|2010-10-20T05:55:48.493+0000|200.26.166.168|Internet Explorer|About Jacques Offenbach,  1870, OffenAbout Lee Hyung-taik, ld No. 36, wAbout Ulysse|83
274877912641|2010-10-20T06:01:12.538+0000|41.86.23.108|Internet Explorer|About Jefferson Davis, n statesman and leadAbout David, edium, producing sevAb|78
274877912642|2010-10-20T08:09:59.833+0000|103.1.41.126|Internet Explorer|About William Lyon Mackenzie King, Trained in law andAbout Jefferson Davis,  U.S. Sena|86
274877912643|2010-10-20T22:06:52.760+0000|31.209.185.229|Internet Explorer|no|2
274877912644|2010-10-20T14:24:45.677+0000|31.135.123.41|Firefox|LOL|3
274877912645|2010-10-21T02:10:52.226+0000|41.87.148.81|Internet Explorer|cool|4
274877912646|2010-10-20T06:30:43.221+0000|87.110.35.222|Internet Explorer|About Yoko Ono, , peace aAbout Lee Hyung-taik,  South KoAbout George Washington,|80
274877912647|2010-10-20T16:20:44.104+0000|77.72.104.122|Internet Explorer|right|5
274877912648|2010-10-19T23:52:28.754+0000|89.31.231.109|Internet Explorer|I see|5
274877912649|2010-10-20T02:47:58.156+0000|189.81.240.28|Internet Explorer|About Lee Hyung-taik, igh ranking in sinAbout Ecuador,  Latin America. ThAbout Björk, b|87
274877912650|2010-10-20T06:41:04.761+0000|31.22.5.163|Internet Explorer|thanks|6
274877912651|2010-10-19T23:35:32.010+0000|46.254.156.0|Internet Explorer|thx|3
274877912652|2010-10-20T00:28:26.288+0000|180.222.138.249|Internet Explorer|About Lee Hyung-taik, in singles is World No. 36, whiAbout Arthur C. Clarke, fiction novel first published iAbout Björk,  Tappi Tíkarrass, KUKL and The |152
549755819840|2011-06-28T00:48:20.246+0000|204.79.231.53|Firefox|roflol|6
687194773486|2011-09-26T05:36:24.863+0000|199.103.93.226|Firefox|great|5
687194773487|2011-09-26T19:04:47.436+0000|41.205.35.90|Internet Explorer|About Wolfgang Amadeus Mozart, ienna in 1781, he was dismissed from hiAbout N|77
687194773489|2011-10-16T12:46:32.249+0000|62.73.21.202|Chrome|no way!|7
687194773490|2011-10-16T14:09:42.223+0000|175.111.8.147|Firefox|LOL|3
687194773491|2011-10-16T09:47:54.615+0000|91.217.127.94|Chrome|I see|5
687194773492|2011-10-16T09:35:16.966+0000|78.98.18.248|Safari|About Boris Yeltsin, on for not publAbout Donald Trump, n by Michele BaAbo|74
687194773493|2011-10-16T21:10:24.669+0000|41.86.122.19|Chrome|ok|2
687194773494|2011-10-16T22:10:15.574+0000|41.223.189.40|Internet Explorer|maybe|5
687194773495|2011-10-16T10:51:30.182+0000|200.48.184.231|Firefox|great|5
687194773496|2011-10-17T08:52:07.289+0000|182.50.191.114|Chrome|duh|3
687194773497|2011-10-16T10:54:38.309+0000|41.83.14.68|Chrome|About Wolfgang Amadeus Mozart, yalty. At 1About William Lyon Mackenzie King, erstan|83
687194773498|2011-10-16T13:43:04.466+0000|103.22.135.119|Chrome|right|5
687194773499|2011-10-17T06:32:54.987+0000|31.169.100.147|Opera|no way!|7
687194773500|2011-10-16T11:09:33.991+0000|200.13.146.220|Firefox|About William Lyon Mackenzie King, as Mackenzie About Sean Connery, d Scotland's Abou|85
481036343294|2011-04-24T09:00:19.108+0000|27.111.11.216|Internet Explorer|About Edgar Prado, to ever win the BeAbout Ringo Starr, on series Shining About Black |86
481036343295|2011-04-24T18:51:54.160+0000|27.34.164.12|Firefox|About Fidel Castro, ing the collapse of the Soviet Union in 19About Robin Williams, ing. He has also won two Emmy Awards, fourAbout Black Tie White Noise, del Iman |164
481036343296|2011-04-25T07:03:25.724+0000|27.34.134.189|Internet Explorer|maybe|5
481036343297|2011-04-24T21:17:37.419+0000|119.252.224.207|Chrome|duh|3
481036343298|2011-04-24T18:59:04.041+0000|41.86.27.233|Internet Explorer|About Edgar Prado, wood, Florida in 2004 Prado beAbout Robert E. Lee, Revolutionary War officer HenrAbout Henrik Ibse|117
481036343299|2011-04-24T21:52:04.355+0000|91.216.172.231|Opera|About Edgar Prado, the children of backstretch workerAbout Madagascar, he majority of the island was unitAbout Universal Studios, er|132
481036343300|2011-04-24T12:49:37.914+0000|189.111.29.21|Opera|no|2
481036343301|2011-04-24T21:07:32.125+0000|41.191.252.10|Firefox|About Edgar Prado, ersity of PennsylAbout Oliver Cromwell, d the royal familAbout Ja|84
481036343302|2011-04-25T09:34:06.295+0000|81.90.159.175|Opera|About Edgar Prado,  in thoroughAbout Oliver Cromwell, ried in WestAbout James Ta|80
481036343303|2011-04-25T12:57:35.216+0000|78.154.5.45|Internet Explorer|no way!|7
481036343304|2011-04-25T13:05:34.965+0000|87.226.81.1|Firefox|LOL|3
481036343305|2011-04-25T12:57:26.406+0000|41.222.237.228|Internet Explorer|About Edgar Prado, colt's lifeAbout Oliver Cromwell, e of the ToAbout Richard Burton, t|87
481036343306|2011-04-25T14:44:19.533+0000|31.210.237.188|Safari|I see|5
481036343307|2011-04-24T22:04:31.769+0000|31.132.254.66|Opera|About Edgar Prado, y sportsmanship About We Are the Champions,  been often us|77
481036343308|2011-04-25T01:38:49.715+0000|24.122.89.34|Firefox|duh|3
481036343309|2011-04-26T07:33:15.443+0000|125.213.192.167|Internet Explorer|roflol|6
481036343310|2011-04-24T05:31:10.629+0000|80.74.52.128|Internet Explorer|ok|2
481036343311|2011-04-24T23:12:01.150+0000|89.204.226.16|Opera|no way!|7
481036343313|2011-04-25T03:11:59.912+0000|2.131.83.225|Internet Explorer|good|4
481036343314|2011-04-24T09:41:05.019+0000|41.78.119.65|Opera|About Hector Berlioz, s compositions Symphonie fantastique and Grande messe des morts (Re|89
481036343315|2011-04-24T13:10:00.226+0000|196.223.21.19|Firefox|LOL|3
481036343316|2011-04-25T00:06:23.021+0000|41.191.81.222|Internet Explorer|About Hector Berlioz, for the further development of Romanticism, especially in composers like Richard WaAbout Jackson Browne, tober 9, 1948) is an American singer-s|165
481036343317|2011-04-24T04:01:50.825+0000|186.0.153.105|Internet Explorer|About Edgar Prado, rado achieved his 6000th wAbout Eye Legacy, m by the late |77
481036343318|2011-04-24T21:40:00.516+0000|41.218.92.216|Internet Explorer|I see|5
481036343319|2011-04-24T11:50:49.934+0000|46.40.231.225|Chrome|maybe|5
481036343320|2011-04-24T09:45:06.711+0000|186.12.137.199|Internet Explorer|yes|3
481036343321|2011-04-24T13:20:20.950+0000|24.54.147.135|Firefox|duh|3
481036343322|2011-04-24T15:51:05.775+0000|82.137.84.9|Opera|I see|5
481036343323|2011-04-25T06:44:58.651+0000|41.204.9.25|Internet Explorer|cool|4
481036343325|2011-04-24T16:22:05.691+0000|61.5.157.81|Internet Explorer|duh|3
481036343326|2011-04-24T03:09:04.858+0000|193.192.15.126|Firefox|good|4
481036343327|2011-04-24T02:44:31.463+0000|41.205.74.90|Safari|fine|4
481036343328|2011-04-24T09:16:53.071+0000|190.0.156.11|Chrome|fine|4
481036343329|2011-04-24T02:31:57.658+0000|196.200.162.12|Internet Explorer|About Edgar Prado, online vote by About Honduras,  to the north bAbout Fre|74
481036343330|2011-04-24T04:22:19.356+0000|24.139.213.35|Internet Explorer|great|5
481036343331|2011-04-24T16:37:33.706+0000|103.4.111.254|Internet Explorer|great|5
481036343332|2011-04-24T02:08:06.368+0000|46.30.131.208|Firefox|yes|3
481036343333|2011-04-24T05:58:29.607+0000|117.55.194.234|Firefox|About Edgar Prado, . The margin oAbout United States, er 50 U.S.C.  About Franco|80
481036343334|2011-04-24T03:23:41.099+0000|113.187.13.43|Internet Explorer|LOL|3
481036343335|2011-04-24T01:22:22.713+0000|58.138.193.132|Firefox|thx|3
481036343336|2011-04-24T21:52:03.802+0000|41.188.34.89|Opera|About Georgian Soviet Socialist Republic, ian Soviet FederativeAbout Red Blooded |81
481036343337|2011-04-24T01:33:15.531+0000|167.28.94.237|Chrome|right|5
481036343338|2011-04-24T05:57:39.856+0000|24.43.1.243|Firefox|duh|3
481036343339|2011-04-24T21:52:25.645+0000|200.93.244.133|Internet Explorer|About Charlemagne,  into his realm and tAbout John Major, as party leader in JuAbo|82
481036343340|2011-04-24T16:06:22.876+0000|41.79.38.119|Opera|About Edgar Prado, s those ... who exemplify eAbout Joe Cocker, anked #97 on Rolling Stone'About Johnny Depp, e 1980s television series 2About Lower Canada, ary|160
481036343341|2011-04-24T02:52:27.457+0000|124.240.211.17|Safari|right|5
481036343342|2011-04-24T20:19:42.598+0000|82.193.211.108|Internet Explorer|no|2
481036343343|2011-04-24T23:47:47.341+0000|41.217.251.0|Firefox|About Puerto Rico, es. Puerto RiAbout Bangladesh, creation of PAbout Georgian|77
481036343344|2011-04-24T16:32:53.444+0000|197.179.146.24|Internet Explorer|duh|3
481036343346|2011-04-24T05:10:54.584+0000|49.128.1.236|Firefox|LOL|3
481036343347|2011-04-23T23:29:07.246+0000|109.242.216.43|Chrome|no way!|7
481036343348|2011-04-24T01:22:28.219+0000|200.0.164.198|Safari|About Edgar Prado, it for several yeaAbout Austria, ionary (ÖsterreichAbout Charlie Parke|89
481036343349|2011-04-24T20:07:36.955+0000|80.90.216.35|Opera|About Richard Nixon, scandal. The scandal escalatAbout Kurt Weill,  served a socially useful puAbout United S|109
481036343350|2011-04-25T10:33:48.948+0000|58.27.42.17|Safari|I see|5
481036343351|2011-04-24T11:21:47.179+0000|41.230.172.220|Internet Explorer|About Edgar Prado, ssault won by eAbout Bulgaria, s, and later byAbout Austria, e of S|86
481036343352|2011-04-24T11:40:04.034+0000|80.232.216.210|Safari|cool|4
481036343353|2011-04-24T21:57:43.256+0000|81.246.37.32|Internet Explorer|good|4
481036343354|2011-04-24T23:25:41.751+0000|200.9.168.179|Internet Explorer|no way!|7
481036343355|2011-04-25T09:59:25.843+0000|61.30.238.131|Internet Explorer|maybe|5
481036343356|2011-04-23T08:38:55.288+0000|41.191.105.137|Internet Explorer|About Niccolò Machiavelli, nowned in thAbout Julius Caesar, t was to domAbout Panam|83
481036343357|2011-04-23T11:12:33.747+0000|202.0.80.86|Firefox|About Louis XIV of France, system of absolAbout Muddy Waters,  musician, geneAbout Juliu|88
481036343358|2011-04-23T11:15:05.733+0000|200.107.124.224|Firefox|About Louis XIV of France, ive-year-oldAbout Robbie Williams, ber of the pAbout |80
481036343359|2011-04-23T10:16:32.745+0000|24.235.99.77|Safari|duh|3
481036343360|2011-04-23T15:43:21.758+0000|207.204.185.208|Firefox|great|5
